run_accession	submitted_ftp	submitted_md5	submitted_bytes
ERR188226	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188226/NA20532.3.M_120202_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188226/NA20532.3.M_120202_7_2.fastq.gz	69d9523c915aaced2e5a903a4716a5b8;eefb0c473a24f5c5aca3de0a72e27459	1610995444;1584633687
ERR204971	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204971/NA19185.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204971/NA19185.1.M_120209_4_2.fastq.gz	a0a024bf2fc3e7493e293ed09c46c944;752a7dc0ee105b7426c14a6795a7d03e	948019924;949814326
ERR188229	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188229/NA12044.4.M_120208_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188229/NA12044.4.M_120208_8_2.fastq.gz	7ec66afecee329295ac43c1d3b8a4855;9cf3b4452e83c52a924bf909118492e3	2272528808;2266795827
ERR204981	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204981/NA19160.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204981/NA19160.1.M_120209_5_2.fastq.gz	0a210b594db2bfefceae755e48585837;f0e06068c8a6ac4914f94cc8c867c544	1169564993;1189633953
ERR188230	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188230/HG00278.1.M_111124_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188230/HG00278.1.M_111124_5_2.fastq.gz	677af777178b4ec56d4ff3c54a3eb372;d8af1496f14921cbffda6f85e320622b	1625055391;1642870334
ERR204989	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204989/NA19150.1.M_120209_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204989/NA19150.1.M_120209_7_2.fastq.gz	92c514a09f5d0113f8f8ee011c0bad43;944f130229ee08bbc8b997022c0e092d	1271020902;1291407829
ERR188240	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188240/HG00306.1.M_111124_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188240/HG00306.1.M_111124_1_2.fastq.gz	3c87f670cbfac279d7e45c49907bb660;e3a96bfbe2aec2ef5d3bab1505cb5c7b	1708063375;1726483698
ERR204998	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204998/HG00328.1.M_120209_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204998/HG00328.1.M_120209_2_2.fastq.gz	16e27d52862279bd8080154584b2b90c;d5332f3f0fe32fdb1f6072dc06dc58ac	1035060003;1053029805
ERR188241	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188241/HG00356.2.M_111215_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188241/HG00356.2.M_111215_6_2.fastq.gz	a7f9888f5b37e144b011d89b675492ab;89cf08a61992a41346f068aa750101b0	3040324039;3084222481
ERR205002	ftp.sra.ebi.ac.uk/vol1/run/ERR205/ERR205002/HG00134.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR205/ERR205002/HG00134.1.M_120209_3_2.fastq.gz	6c53b4ec63c806f152961f6b4e3182e5;2311b6dbda2d3619ebfbe55eb501550a	1043491675;1061094049
ERR188243	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188243/NA19098.5.M_120131_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188243/NA19098.5.M_120131_1_2.fastq.gz	656add85164ff0fd67160caadbc30fae;911c466512e16c110b1f4df6215f4ccf	2643505484;2661355160
ERR205015	ftp.sra.ebi.ac.uk/vol1/run/ERR205/ERR205015/HG00325.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR205/ERR205015/HG00325.1.M_120209_3_2.fastq.gz	eca823f0f4ef2c83955621849766a853;dea5b5edc778b86b57904ba1290ae963	785820184;800184850
ERR188247	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188247/HG00104.1.M_111124_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188247/HG00104.1.M_111124_5_2.fastq.gz	661be9089c99d9cc25436c0adccbe35c;9bf8302d8d9dd0fa26b1a1791d118e7b	1898029156;1913772196
ERR205021	ftp.sra.ebi.ac.uk/vol1/run/ERR205/ERR205021/NA19210.1.M_120209_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR205/ERR205021/NA19210.1.M_120209_1_2.fastq.gz	c2687377c58d25b6996c8fed52f93596;5ba97b2b75470a458006c86e064dd507	1159901843;1181157429
ERR188255	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188255/HG00323.1.M_111124_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188255/HG00323.1.M_111124_4_2.fastq.gz	dbff88f46ba3fe4fbf9b8253ff549666;971a3c077921a0362f96ea01f884ed31	1553496295;1562871812
ERR188260	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188260/HG00369.5.M_120131_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188260/HG00369.5.M_120131_1_2.fastq.gz	2be44c63ae3e24ff136359cb5293bded;25cdf9af8beb102deac4c59db9554f8c	2204964188;2219178721
ERR188264	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188264/HG00274.6.M_120119_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188264/HG00274.6.M_120119_1_2.fastq.gz	c0ed34f6c9d041d775978c094175f1f4;187d0d8107d7f07066b85c899e472878	2176259739;2188451679
ERR188270	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188270/HG00342.1.M_111124_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188270/HG00342.1.M_111124_1_2.fastq.gz	40a1f00d5c2303ca4e9ea006a5d98eed;e4590d229086dfaa2042fdd584b1a60d	2465846985;2494635653
ERR188274	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188274/HG00277.3.M_120202_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188274/HG00277.3.M_120202_6_2.fastq.gz	e9b67c657fe46d538ca43788c5ef5602;e49f55e12c78f92059ee78852005e1dc	1715166283;1711821990
ERR188275	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188275/NA19201.1.M_111124_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188275/NA19201.1.M_111124_3_2.fastq.gz	a10f2b8ac0a4f4bb736972736c27d000;8b054434eef35b33a6f960bfa8318bc7	2101714956;2146727924
ERR188277	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188277/NA12340.5.M_120131_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188277/NA12340.5.M_120131_7_2.fastq.gz	909d75487fcf42f015badae8ea90762d;6bc01c3e77f1e6e698f38e73bca33075	2077889105;2086840497
ERR188280	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188280/HG00381.3.M_120202_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188280/HG00381.3.M_120202_7_2.fastq.gz	0b17c488e2c1a0bb5c98e6bc7c4e9394;1fceb089ea4d9313c9c288d0860c1364	979360400;988800141
ERR188290	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188290/NA20811.1.M_111124_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188290/NA20811.1.M_111124_5_2.fastq.gz	5bc0040515ad14e9f5169db400c985c2;0390e440e8852c6df6c42de1d37c234a	1667785692;1687340654
ERR188299	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188299/HG00376.2.M_111216_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188299/HG00376.2.M_111216_1_2.fastq.gz	b5d72e6bd5559b86ecdeaf7604431ed9;a176e5b9ce1d5a380efed5e21ff20176	2549537029;2565871723
ERR188300	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188300/HG00319.4.M_120208_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188300/HG00319.4.M_120208_7_2.fastq.gz	a4494edcddf93644441f43bb7c4d383a;76f3fe8e0ad758b00c774e81293d9daf	1863942447;1857106268
ERR188303	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188303/HG00364.2.M_111215_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188303/HG00364.2.M_111215_8_2.fastq.gz	11e2025b5d2920cea944120a751d763e;663afa5d0c1ac056f152ff494fa41b67	2812912151;2851482693
ERR188304	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188304/HG00179.1.M_111124_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188304/HG00179.1.M_111124_8_2.fastq.gz	9e06c967d99af03a2a2a683c3eff04bd;85b20c9c50ed54a22e5b76d1ae0a8443	1752681770;1770750953
ERR188305	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188305/NA20773.6.M_120119_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188305/NA20773.6.M_120119_4_2.fastq.gz	226fd0225ec5f44fb67529295f65d17f;c87fe3f111d1c404587e2d3cc416e2a1	1677397438;1698169612
ERR188309	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188309/HG00150.4.M_120208_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188309/HG00150.4.M_120208_7_2.fastq.gz	712cc38ebca970a779c8ed78e78c553e;e67a0f63f24726b51c4025e7cb84ec96	2124773000;2114169336
ERR188314	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188314/HG00380.3.M_120202_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188314/HG00380.3.M_120202_8_2.fastq.gz	37b2b8dce4cc9ed5b681e5047ae2efa5;b92b4f893bc789cb19bdab2003d0c2e4	1672054292;1664817881
ERR188315	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188315/HG00120.3.M_120202_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188315/HG00120.3.M_120202_2_2.fastq.gz	b3e81361056b06ad8e87d4d9b039bbc0;abb6dc892b15cafb95aeab8c411f98ee	1110563669;1126652537
ERR188319	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188319/NA12249.1.M_120209_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188319/NA12249.1.M_120209_1_2.fastq.gz	b2f82a24b5e0c22f805b1fd8bd38865c;d9b173e3ac79c8d7d137cfd478048e83	1905867475;1939063746
ERR188321	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188321/HG00339.4.M_120208_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188321/HG00339.4.M_120208_1_2.fastq.gz	daf7142b41298c4839c5ac0d1bf2e031;44a8ac3fee083afb93bf69126b88869a	2007689389;2025317584
ERR188324	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188324/NA07347.7.M_120219_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188324/NA07347.7.M_120219_3_2.fastq.gz	a0557b38ecabd0382a1ef3a095de0ef8;04077a9718918c8db0ce8564309e8465	2657794738;2700190341
ERR188325	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188325/NA06984.1.M_111124_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188325/NA06984.1.M_111124_4_2.fastq.gz	684486af0594522edca1112a45cc0ca4;d8230133fd54b255198466053beb1d3b	1553654248;1552581205
ERR188327	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188327/NA06985.1.M_111124_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188327/NA06985.1.M_111124_7_2.fastq.gz	d73dba1f414116000a226c1475af1266;583119ca3697f393b2aecf3cd9584d66	2232727774;2242556946
ERR188331	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188331/NA12155.4.M_120208_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188331/NA12155.4.M_120208_8_2.fastq.gz	3de9006cc8846d0eb41e3c136994100e;0c77290639c0efc7022e4cc61ca2b0ba	1655366701;1654575862
ERR188333	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188333/HG00238.5.M_120131_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188333/HG00238.5.M_120131_5_2.fastq.gz	6c8301193dcebcbc460faa56bfdeea52;b9dd5850de88809dca911d8c03b1bbf8	2011673359;2020002974
ERR188336	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188336/NA12004.4.M_120208_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188336/NA12004.4.M_120208_5_2.fastq.gz	66aaab87d6998fc338db7495f9b777a2;dca8cde49d4976f05f5db491ba9f32eb	1724808118;1721871766
ERR188338	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188338/HG00134.6.M_120119_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188338/HG00134.6.M_120119_6_2.fastq.gz	473bf66157d5aeb824d6a1626f74b5e8;8a66b94d585658c7ce95fbb3986ec702	2704379323;2729293575
ERR188345	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188345/NA20771.2.M_111215_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188345/NA20771.2.M_111215_7_2.fastq.gz	092c2b7a228eaafa315a0744695be5d5;eab0c2c33c3f5075e47f30fca61c314c	2276262963;2308871756
ERR188346	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188346/HG00312.7.M_120219_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188346/HG00312.7.M_120219_6_2.fastq.gz	2deb1f938bbca57bbd27d37045747016;d938baf7301811b1a286a6784e74682e	4185873755;4216960891
ERR188350	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188350/NA12399.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188350/NA12399.1.M_120209_4_2.fastq.gz	641e9d40b4a9db468b19095f5342b718;42a305abc181e570acf3a8b6793c287f	949284716;966029170
ERR188354	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188354/NA12775.7.M_120219_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188354/NA12775.7.M_120219_5_2.fastq.gz	9e475353cce2dac34c27d6cf654f8795;495a476b179230e1ad8457b3cbac4b97	3828550604;3902481197
ERR188360	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188360/NA20787.6.M_120119_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188360/NA20787.6.M_120119_3_2.fastq.gz	60b6bcd6ce8a9387827ce38f18d04b80;b678d7bcadf60320b72edca05ed5ef4f	2004026654;2007749171
ERR188363	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188363/NA19206.2.M_111215_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188363/NA19206.2.M_111215_5_2.fastq.gz	90f01fff0c3a714325fb04ab5ececda1;66605e522c49503e56a4f58f0ce65a66	3092031284;3108505717
ERR188365	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188365/NA19117.1.M_111124_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188365/NA19117.1.M_111124_4_2.fastq.gz	64f51474fac6fd840440023ba5bc38a0;206b76255a0f03985b993cd87ba11f3b	2366745005;2388163890
ERR188371	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188371/NA11920.2.M_120131_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188371/NA11920.2.M_120131_1_2.fastq.gz	7feb66654a67b027caede872b2b79d83;1b5543d7988b6d63c28c0e2e7013135d	2469026039;2464516430
ERR188375	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188375/NA18858.2.M_111216_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188375/NA18858.2.M_111216_8_2.fastq.gz	4e33b6f8434eb6e8b2906a6d9d35dd8a;337bacf5395e09a934b5729f42a7516a	2351685212;2355927538
ERR188377	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188377/NA12045.3.M_120202_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188377/NA12045.3.M_120202_3_2.fastq.gz	f6d5c21d3ce1e493bedbb0e542f58568;6adafa71b28458e8a01ec411e4afe7e9	1458721605;1450266954
ERR188383	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188383/HG00136.4.M_120208_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188383/HG00136.4.M_120208_7_2.fastq.gz	a38475b5f122e76ada6d69cdf6c64067;ae337a2fecea2624ea73d360dd6ca2e0	1974926529;1962964847
ERR188395	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188395/HG00365.7.M_120219_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188395/HG00365.7.M_120219_5_2.fastq.gz	fa449b7b5eb93f900d58fa81f7f47977;54ff8d780a940bc50a5c9a75babae069	4603740043;4690845560
ERR188396	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188396/NA12383.1.M_111124_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188396/NA12383.1.M_111124_3_2.fastq.gz	47d13a7300502fb6ca3ebaa447882ec2;3a64e9e6d52fd7b0a746756699dad255	1986331085;2018179489
ERR188400	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188400/HG00188.1.M_111124_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188400/HG00188.1.M_111124_3_2.fastq.gz	142350b55ede4051b513e1990c51b82f;1f9563ba38fc2b2ee96db9d9d3d78498	2544652529;2575497327
ERR188403	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188403/HG00131.2.M_111215_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188403/HG00131.2.M_111215_5_2.fastq.gz	2d70be23396bcb13c26a55374aeaa153;78b4e67e186ea2ca3ce21b20892d32c2	2419338287;2433351036
ERR188405	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188405/NA20799.1.M_111124_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188405/NA20799.1.M_111124_3_2.fastq.gz	5cebe553e6d814216e1a6681c2c06762;5f3c2510442a0c6d96d908a79b6b94ab	2339626281;2377282630
ERR188411	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188411/HG00243.4.M_120208_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188411/HG00243.4.M_120208_2_2.fastq.gz	1fdcab65654173501a9d7d4b8518d909;3280842e4b9de0e8b41c578157461420	1969818311;1957870666
ERR188412	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188412/HG00129.4.M_120208_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188412/HG00129.4.M_120208_8_2.fastq.gz	1cc409fcbbd8aa373d586fac550eacee;f339f5d4ae97ccfed5977504bafb8b9e	1801532550;1810725989
ERR188415	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188415/NA12058.5.M_120131_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188415/NA12058.5.M_120131_7_2.fastq.gz	286c516f821bffe696b8747ce55590fc;35352a9834355860b7c270770345f766	2145376225;2155834519
ERR188416	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188416/HG00102.3.M_120202_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188416/HG00102.3.M_120202_8_2.fastq.gz	2fb52fb24b91518096e7dccd65b96455;4c84cfe60910de0ca3c58793ed40b1e8	1675589959;1686509517
ERR188423	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188423/NA19107.2.M_111216_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188423/NA19107.2.M_111216_5_2.fastq.gz	b6dec6cc9960151b1c04e27ae9b81cd3;e68a2ee16f3bd2d8a755e93f411da4ea	2247106995;2254612925
ERR188424	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188424/NA20819.3.M_120202_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188424/NA20819.3.M_120202_2_2.fastq.gz	fc6414260d007dde9e0ecef521c23d52;d1a0b7d1cb7d13e71f1888969e799df6	1685633205;1686938906
ERR188426	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188426/NA11843.4.M_120208_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188426/NA11843.4.M_120208_6_2.fastq.gz	9b7c56cedf4d82131462908d7ed818f5;28b4ee53e321eb1d785e0206c1b00457	2140176725;2149733323
ERR188428	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188428/HG00099.5.M_120131_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188428/HG00099.5.M_120131_3_2.fastq.gz	438339b92ff75bae11ceb82a0fd501a3;ed196e43a5b898a2959492c808ac47a7	2522415367;2532732024
ERR188432	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188432/HG00309.7.M_120219_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188432/HG00309.7.M_120219_7_2.fastq.gz	73f627597e45ac6fa1c31fc501f0d058;fe9bc208fac999490ff3c38d69104dc1	4338028265;4385587489
ERR188435	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188435/NA11830.3.M_120202_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188435/NA11830.3.M_120202_4_2.fastq.gz	bacffe0c20be821f1b1577ad95fed9c4;107c1ba77e8bc01fe740beb4fc73bfdb	1903046096;1891245749
ERR188445	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188445/HG00173.3.M_120202_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188445/HG00173.3.M_120202_1_2.fastq.gz	ec9364ddaa8fb52ffe0082af2c787547;d13fcc6afbc019adf1d003d9454dd97e	1352743295;1350877543
ERR188451	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188451/NA19149.1.M_111124_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188451/NA19149.1.M_111124_2_2.fastq.gz	2483200060489cc7a3c8ee717e79cb1d;5e17b0184990f8492b10ef4157125c38	1915560345;1934803449
ERR188456	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188456/HG00249.3.M_120202_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188456/HG00249.3.M_120202_4_2.fastq.gz	65dbfc4519361d5aac76807da07c9852;920817c238f461815ec99bdf54b8ce01	1207288306;1196406459
ERR188457	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188457/HG00280.1.M_111124_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188457/HG00280.1.M_111124_6_2.fastq.gz	3d4809fa4cb0e2a70b4c9ba0b4156b61;6a46664542175e0fa7359f1946dd13dc	2070367193;2110450107
ERR188460	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188460/NA19153.1.M_111124_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188460/NA19153.1.M_111124_7_2.fastq.gz	daa53e8f37e9f145bb73d0ee6f0dbd05;2e7682071c522a8ed8f6645355593355	2461336089;2486656504
ERR188481	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188481/NA07048.6.M_120119_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188481/NA07048.6.M_120119_6_2.fastq.gz	e78b301803c4dc6f033c1925921b4598;63609c691d30d27f9e57f0134187aa50	1584891814;1600889702
ERR188482	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188482/HG00308.3.M_120202_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188482/HG00308.3.M_120202_3_2.fastq.gz	9bf7b0624448f1b7517049c551d7bca8;14c0d393aa35da8e21029be19bafe780	1323321232;1316854639
ERR204825	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204825/NA19093.1.M_120209_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204825/NA19093.1.M_120209_7_2.fastq.gz	0c1a22b66d71457f64d0a1092e5fd10f;cc8135c695b4aca9e37dc6c53096def5	1076666894;1089302179
ERR204832	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204832/NA20756.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204832/NA20756.1.M_120209_4_2.fastq.gz	b733551531092cd8d0fc1be7f00729ed;a75f922d3f9eb4d28592398a8a1faee3	1099355585;1101959842
ERR204841	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204841/NA11994.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204841/NA11994.1.M_120209_3_2.fastq.gz	53bca977d7623d536e9c3578ef8eefd5;81cb4c4fe4a9c8a5f4221105208fbd3d	1274568546;1296308800
ERR204850	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204850/NA20518.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204850/NA20518.1.M_120209_6_2.fastq.gz	eb5320792a4a893b2132bb95967e8b13;55575b9aa98e90ebc018452d6df0555e	1233652941;1251355130
ERR204852	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204852/NA19248.1.M_120209_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204852/NA19248.1.M_120209_2_2.fastq.gz	c930146c7ab0b827a48609e0e7e472b9;2beb2e9083fe8fcde7117187b605e509	1118467014;1135571499
ERR204859	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204859/NA18486.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204859/NA18486.1.M_120209_6_2.fastq.gz	7e73087d82500b4cdbc689564aa74ad2;eb7424db67cdf73206ebd6444274a328	1002038561;1016102034
ERR204866	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204866/NA19197.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204866/NA19197.1.M_120209_3_2.fastq.gz	5a50e31587f55759bd636e1f82d276ae;1cdbf43cc65b9459af377b15a5ef3d9a	1125333266;1146259061
